count,mean,std,min,max,median,range,p10,p25,p75,p90,iqr,skew,kurtosis,slope,intercept,dmean,dstd,dmax,dmin,dmedian,drange,energy,rms,variance,median_dt,mean_dt,std_dt,zero_crossings,fft_real_1,fft_imag_1,fft_abs_1,fft_real_2,fft_imag_2,fft_abs_2,segment,channel,anomaly,label,train
204,-1.345735617647059e-06,2.8577338782056632e-05,-4.47424e-05,3.93643e-05,-1.23753e-06,8.410669999999999e-05,-3.940551e-05,-2.97417e-05,2.7429974999999998e-05,3.66946e-05,5.7171675e-05,-0.015732699473455205,-1.4935574863373338,5.3659168385268476e-09,-1.8903761767575343e-06,1.3170935960591139e-08,1.512343927994764e-06,7.356000000000002e-06,-6.457599999999997e-06,0.0,1.38136e-05,1.6696896042827654e-07,2.860900725675468e-05,8.16664291864438e-10,1.0,1.0,0.0,2,-0.0041195692526088765,-2.2273515202614845e-05,0.004119629465925296,-2.564566384931096e-05,1.54095749924329e-05,2.991914229584913e-05,470,CADC0873,0,nominal,1
183,-3.4398522131147544e-06,1.9104909281237668e-05,-4.23314e-05,1.989e-05,8.64167e-07,6.22214e-05,-3.67216e-05,-1.50236e-05,1.31158e-05,1.7679460000000003e-05,2.81394e-05,-0.6938426569494647,-0.7475563602266311,2.4346931508032255e-07,-2.5595559885424103e-05,2.0034527472527477e-07,1.3546307400634248e-06,4.755749999999999e-06,-1.093208e-05,0.0,1.5687829999999998e-05,6.895991596630767e-08,1.941211327734288e-05,3.649975586443212e-10,1.0,1.0,0.0,4,-0.0018310950536626544,0.0014201191161848199,0.002317249964872455,-7.093762865784322e-05,0.000518331683937786,0.0005231633413508432,471,CADC0873,0,nominal,1
209,3.701089071770335e-06,1.886334951571451e-05,-3.44645e-05,3.13042e-05,6.25611e-06,6.57687e-05,-2.8238860000000002e-05,-7.17852e-06,2.06566e-05,2.6090220000000008e-05,2.7835120000000002e-05,-0.4554031165665406,-0.9450611166901584,-1.5694859353737757e-07,2.0028248500907476e-05,14.255288340602448,241.1817039130526,3321.000000000004,-674.4000000000015,0.0,3995.4000000000055,7.723051919125959e-08,1.9223007446005545e-05,3.5582595495200685e-10,1.0,1.0,0.2401922307076307,2,-0.0023817238655521804,-0.0012399661319859763,0.0026851675143672294,2.700658449618973e-05,-0.00048409712568998095,0.0004848498558393629,472,CADC0873,0,nominal,1
226,3.161302659292035e-07,1.8393499082669192e-05,-3.37251e-05,2.76652e-05,0.0,6.13903e-05,-2.403065e-05,-1.5801025e-05,1.8190275e-05,2.57489e-05,3.39913e-05,-0.011359904498848007,-1.2414977471014432,3.194255729475192e-08,-3.2822129471995103e-06,42.26464489137548,522.8174727846878,4506.0,-1963.1999999999982,7.060000000000065e-08,6469.199999999998,7.648308878791668e-08,1.8396215557803972e-05,3.383208085041524e-10,1.0,1.0,0.5497474167490214,4,-0.0028265441299585347,-3.375586311003973e-05,0.0028267456866328377,-3.930838188715403e-05,0.0005127810069959552,0.0005142854363311993,473,CADC0873,1,anomaly,1
176,-3.643050717045455e-06,6.958942411025043e-06,-1.84608e-05,7.35657e-06,-6.173135000000001e-07,2.581737e-05,-1.4886850000000001e-05,-9.1019e-06,1.8443875e-06,4.12023e-06,1.09462875e-05,-0.6132750172084653,-0.841986180136042,5.598591955187585e-08,-8.549453121409848e-06,29.793406938709282,335.7885886262054,3059.45,-1174.3399999999992,0.0,4233.789999999999,1.0858970849219403e-08,7.854851876829279e-06,4.842687947996303e-11,1.0,1.0,0.5237229365663817,3,-0.0006179850024319593,2.6743624211879188e-05,0.0006185634039181554,0.00017551867713425779,0.0003113494681506998,0.00035741474135894766,474,CADC0873,1,anomaly,1
197,4.515496298984771e-06,1.0797151195148051e-05,-1.49281e-05,2.03721e-05,2.38293e-06,3.5300200000000005e-05,-1.064346e-05,-3.15287e-06,1.53807e-05,1.907022e-05,1.853357e-05,-0.06129927642769076,-1.2208385814724616,-3.0173095249405035e-08,7.476135543507609e-06,5.063362182908869,268.9366519788506,1231.84,-1240.0400000000002,0.0,2471.88,2.6982731609135338e-08,1.1703340581091886e-05,1.16578473930887e-10,1.0,1.0,0.4948716593053935,2,-0.0013876008076685003,5.32743738339732e-05,0.0013886231167417877,0.00023273573858344335,-0.0002684555697692824,0.0003552946902982522,475,CADC0873,1,anomaly,1
209,1.8081764545454545e-06,1.6502490923660036e-05,-2.77441e-05,2.49107e-05,3.0829e-06,5.26548e-05,-2.2176859999999998e-05,-1.25983e-05,1.73084e-05,2.3267560000000005e-05,2.9906699999999996e-05,-0.1598704707932483,-1.2845208616127828,-7.936416263846276e-08,1.00734413540133e-05,-23.079533692296724,678.3477423161064,1525.3799999999992,-8961.5,-1.714999999999864e-08,10486.88,5.760075713423719e-08,1.6601256240907025e-05,2.723322066854819e-10,1.0,1.0,0.5370861555295746,2,-0.0023150850570523625,-0.0006851263218157557,0.0024143357053715477,-2.2437898153974e-05,-0.00019615814960870657,0.00019743727847465844,476,CADC0873,0,nominal,0
231,3.937554316883117e-06,1.8351934035052777e-05,-2.70417e-05,3.10926e-05,3.22868e-06,5.8134300000000003e-05,-2.07941e-05,-1.24847e-05,2.2014000000000003e-05,2.87593e-05,3.44987e-05,-0.018262422073041698,-1.3584740499043624,3.3478266279174445e-08,8.277108530960089e-08,38.59820349864535,240.80625775253398,1790.8999999999999,-724.6999999999999,7.2500000000006506e-09,2515.6,8.138079568665203e-08,1.8769598206283838e-05,3.3679348282692854e-10,1.0,1.0,0.5356832289134413,2,-0.00296010089701086,7.451609962759237e-05,0.002961038663980632,8.378860379469235e-05,0.00031823817892067313,0.00032908368031339734,477,CADC0873,0,nominal,1
177,-1.0146516167231638e-05,1.1322308771101006e-05,-3.24222e-05,5.75698e-06,-8.37103e-06,3.817918e-05,-2.921708e-05,-1.68013e-05,-4.43762e-07,2.857494e-06,1.6357538e-05,-0.5545337977445431,-0.8984018809689238,-1.2923470985199797e-07,1.1217283364174306e-06,-61.814818225917435,613.3868429083399,2455.805,-5648.369999999999,-1.4017500000000074e-07,8104.174999999999,4.091292452448775e-08,1.5203501775579329e-05,1.2819467590815078e-10,1.0,0.9943181818181818,0.61696801791014,6,-0.001122567587172833,-0.0007608388098379422,0.0013561097604274709,-1.8068597814062607e-05,-0.0002696347144048462,0.0002702394372388111,478,CADC0873,0,nominal,0
225,1.8510598311111115e-06,2.7262009877587918e-05,-4.80153e-05,4.16285e-05,2.46998e-06,8.964380000000001e-05,-3.294804e-05,-2.31174e-05,2.84417e-05,3.800814e-05,5.15591e-05,-0.0681610326284322,-1.3827051613353771,-3.732447522869576e-08,6.0008779303157915e-06,35.59987935154842,522.5197701581993,5133.599999999999,-2619.8000000000015,-6.83499999999991e-08,7753.4000000000015,1.6799481113941225e-07,2.7324780055181677e-05,7.432171825657013e-10,1.0,0.9955357142857143,0.6013212228170599,2,-0.004304853430359837,-0.00018589960483780807,0.004308865479445803,-4.247247338786026e-05,-0.0003533939706742571,0.00035593708644169155,479,CADC0873,0,nominal,1
198,-5.828678505050504e-06,2.206313835913039e-05,-4.67588e-05,2.45608e-05,-6.2942199999999995e-06,7.13196e-05,-3.938757e-05,-2.2719825e-05,1.5900475e-05,2.2961940000000004e-05,3.86203e-05,-0.18919623420440138,-1.242940606465222,1.4964644612925846e-07,-2.059832926392913e-05,78.36340105900229,799.6127523667705,9563.099999999999,-1808.1000000000004,2.129999999999927e-08,11371.199999999999,1.0310960233913497e-07,2.2820069398872752e-05,4.867820742541308e-10,1.0,1.0,0.6292369079245242,2,-0.0028420535076632506,0.0010970304737380765,0.0030464313550006305,4.1299271822941135e-05,0.00028795856478909304,0.0002909050788289876,480,CADC0873,0,nominal,1
204,6.590171489705882e-06,2.714517809168116e-05,-3.69452e-05,4.62176e-05,5.8510500000000005e-06,8.31628e-05,-2.897287e-05,-1.9286975e-05,3.3373675e-05,4.3659130000000006e-05,5.266065e-05,-0.009546088909102243,-1.4160510289567063,-6.175898740374938e-08,1.2809059329155977e-05,44.9677831335793,562.8935566494697,4115.599999999998,-1568.0699999999997,-2.0349999999999898e-07,5683.669999999997,1.591793749941351e-07,2.7933690302085386e-05,7.36860693629087e-10,1.0,0.9950738916256158,0.6238095021980978,2,-0.003871641565101765,-0.0004378119601205962,0.0038963171997475105,8.806426862723191e-05,-0.0002474940669347385,0.000262694934432977,481,CADC0873,0,nominal,1
200,2.908075454999999e-06,2.778166841555031e-05,-3.82846e-05,4.3468e-05,3.11184e-06,8.17526e-05,-3.430832e-05,-2.4541049999999998e-05,3.0172475e-05,3.999317e-05,5.4713525e-05,0.01857955206765115,-1.49490185710512,3.0463504247763387e-09,2.6043695494019196e-06,14.477969828822262,420.6804811508062,2261.67,-1479.6000000000001,-6.593499999999999e-08,3741.2700000000004,1.5605560056071179e-07,2.7933456692710963e-05,7.718210999515856e-10,1.0,1.0,0.6260669285267948,2,-0.003927290353638617,-3.0228463134521306e-05,0.003927406686576577,3.625337540584753e-05,1.370369237181946e-05,3.8756914388774204e-05,482,CADC0873,0,nominal,1
196,1.7843633367346948e-06,2.476585211070094e-05,-3.52228e-05,3.76101e-05,1.279175e-06,7.28329e-05,-3.0032549999999998e-05,-2.265065e-05,2.62731e-05,3.5465050000000004e-05,4.8923750000000004e-05,0.03057359770172124,-1.489031127272882,1.3576877470465156e-09,1.651718629243911e-06,-12.603594848763786,410.4047735166619,1608.1999999999991,-1945.218,-1.577000000000002e-07,3553.417999999999,1.2084015112417226e-07,2.4830050005720753e-05,6.133474307691102e-10,1.0,1.0,0.6324555320336759,2,-0.003418708334234851,-0.00019859679511345673,0.0034244718368817355,3.838970676913657e-05,0.00018829798410261288,0.0001921715390033814,483,CADC0873,0,nominal,1
180,-9.4691376e-06,1.4240318899358046e-05,-3.10466e-05,1.27523e-05,-9.027640000000001e-06,4.37989e-05,-2.899256e-05,-2.3287425e-05,4.4874875e-06,9.351483e-06,2.7774912499999998e-05,-0.034398045267236464,-1.4730875577197486,-6.880577903489251e-09,-8.858945016258893e-06,21.935787722161976,356.7136462428493,2078.9000000000015,-1880.099999999999,3.575000000000046e-08,3959.0000000000005,5.2641224863766586e-08,1.7101206075687986e-05,2.0278668235541396e-10,1.0,0.994413407821229,0.6025755401673221,2,-0.0018077229396546769,-9.136122115490679e-05,0.0018100301376730338,-2.4886317110993326e-05,-2.8633687688064717e-06,2.505050219167463e-05,484,CADC0873,1,anomaly,1
203,8.997633251231526e-07,2.1990565493869045e-05,-3.17475e-05,3.38413e-05,1.02909e-06,6.55888e-05,-2.840422e-05,-2.1135649999999998e-05,2.3306099999999997e-05,3.022982e-05,4.4441749999999995e-05,0.006758003140937705,-1.5038101806953326,-9.213191697824643e-09,1.8224440503289417e-06,-5.065742581695261,325.1171782521961,1311.2199999999993,-1780.4000000000008,-1.1705000000000085e-07,3091.62,9.833209259062024e-08,2.200896510018998e-05,4.835849707401439e-10,1.0,0.995049504950495,0.5404208550005791,2,-0.003151028645677012,-0.00015507139343101824,0.00315484209794052,7.584988762857089e-06,1.84772729887337e-05,1.997352426671008e-05,485,CADC0873,0,nominal,1
182,-1.763306506593408e-06,1.4678991153491777e-05,-3.11696e-05,1.71613e-05,1.5665600000000001e-06,4.83309e-05,-2.6945599999999998e-05,-1.22246e-05,1.0753575e-05,1.470168e-05,2.2978175e-05,-0.6824369741927082,-0.7732430976718523,1.897396758325882e-07,-1.8964980414492883e-05,34.93863823166643,311.72304118029984,1663.5199999999998,-1806.5000000000002,1.9480000000000024e-07,3470.02,3.9781929663928186e-08,1.4784519982755089e-05,2.1547278128428986e-10,1.0,1.0,0.5660759568735244,4,-0.0013914120101089424,0.001083007322645275,0.0017632164480796718,1.2385696208052821e-05,0.00041199645327260763,0.00041218258451779124,486,CADC0873,0,nominal,1
192,1.7455067661458333e-06,1.4350065146405431e-05,-2.96228e-05,1.96599e-05,4.236875e-06,4.92827e-05,-2.215918e-05,-5.12598e-06,1.4450425000000001e-05,1.7841450000000002e-05,1.9576405e-05,-0.6910872643507323,-0.6752673383769361,-1.5189372753919781e-07,1.6270344462081626e-05,-55.29527755516269,454.98643451673865,1839.4799999999998,-3377.499999999999,-1.341150000000001e-07,5216.979999999999,4.012246340673423e-08,1.4455834931844677e-05,2.0592436970607993e-10,1.0,1.0,0.5013071917732282,4,-0.001556752213828665,-0.0009599868239505917,0.001828948374727727,-1.2854363833474054e-05,-0.0004413354807420662,0.0004415226395456908,487,CADC0873,0,nominal,1
200,-9.359005349999987e-08,1.7770985074646522e-05,-2.91371e-05,2.50844e-05,5.863675000000001e-07,5.42215e-05,-2.423041e-05,-1.76627e-05,1.7320225e-05,2.343003e-05,3.4982925e-05,-0.04873811405451189,-1.4665972678536416,2.5195956982771653e-08,-2.6041152072633684e-06,-34.7513818799762,426.64053847486224,1121.1000000000001,-4151.599999999999,3.449999999999772e-08,5272.7,6.31633339242847e-08,1.7771231516735792e-05,3.1580791052330947e-10,1.0,1.0,0.5304781194129305,2,-0.0025044880373690497,0.00016490822671560502,0.002509911363487396,-4.33415225062961e-05,7.871223923607716e-05,8.985601915687794e-05,488,CADC0873,0,nominal,1
196,-4.639189219387755e-06,1.4871121703065362e-05,-2.58428e-05,1.87409e-05,-4.969595e-06,4.45837e-05,-2.37314e-05,-1.9827025e-05,1.04837e-05,1.536965e-05,3.0310725e-05,0.03878032984562165,-1.5240314259982577,-1.4275325780823002e-08,-3.2466894561043117e-06,31.139702515821455,179.4583159304131,1516.932,-145.50000000000054,0.0,1662.4320000000005,4.756377811485037e-08,1.5577943937524783e-05,2.2115026070738162e-10,1.0,1.0,0.3038218101251,2,-0.0020496848329496498,-0.00017254197827078853,0.0020569342839987454,3.269164724341883e-05,8.661274231805274e-07,3.270311875343572e-05,489,CADC0873,0,nominal,1
182,3.452827120879121e-06,1.5468484885550973e-05,-2.57492e-05,2.45239e-05,3.57453e-06,5.0273100000000005e-05,-2.080913e-05,-7.857465e-06,1.83225e-05,2.2808050000000003e-05,2.6179965e-05,-0.2785221364409244,-1.1398700443260736,1.1517979072607488e-07,-6.970943939830654e-06,9.375132596685086e-08,8.799272688067403e-07,3.705809999999999e-06,-4.3843699999999995e-06,0.0,8.090179999999998e-06,4.5717679240177926e-08,1.5849165270802035e-05,2.3927402465451895e-10,1.0,1.0,0.0,4,-0.001837268882119564,0.0006623836324216515,0.001953025607027459,-2.032055707688696e-05,0.0002252668353592365,0.00022618150267579438,490,CADC0873,0,nominal,1
202,1.0183377326732672e-06,1.9177733526290567e-05,-3.80167e-05,2.76985e-05,3.476375e-06,6.57152e-05,-3.0711280000000004e-05,-8.769135e-06,1.82627e-05,2.442437e-05,2.7031835e-05,-0.4742773934177193,-0.9139039012714756,-1.621005273869642e-07,1.7309440735063167e-05,-1.4905930348258707e-07,1.2362389358300809e-06,4.0036e-06,-5.77658e-06,0.0,9.78018e-06,7.450213993852548e-08,1.9204751363743177e-05,3.6778546320540927e-10,1.0,1.0,0.0,2,-0.0023576159028606642,-0.001175975724291079,0.0026346293191914934,3.556157481739571e-06,-0.00048067051302887415,0.00048068366765626223,491,CADC0873,0,nominal,1
234,5.915300866880344e-06,2.525123514662373e-05,-3.63384e-05,4.27869e-05,6.39297e-06,7.91253e-05,-2.517052e-05,-1.8172975e-05,3.01047e-05,3.985717e-05,4.8277675e-05,-0.042898738905825726,-1.4017854206629412,2.2688085234529555e-08,3.2721389370576496e-06,4.430815450643779e-08,9.333924950954254e-07,3.7232e-06,-2.4924399999999995e-06,0.0,6.21564e-06,1.573920646215374e-07,2.5934834890081734e-05,6.376248764300855e-10,1.0,1.0,0.0,2,-0.00415110089550771,-8.946598300558857e-05,0.004152064884704966,-3.1732239300690314e-05,0.00033637534689619295,0.0003378687748380581,492,CADC0873,0,nominal,1
166,-8.851821813253012e-06,9.689713477635776e-06,-2.62655e-05,5.62028e-06,-9.002719999999999e-06,3.188578e-05,-2.09142e-05,-1.794735e-05,5.322599999999999e-07,4.77134e-06,1.847961e-05,-0.017170170725820073,-1.326252688292355,2.64244945294515e-08,-1.1031842611932759e-05,3.429757575757577e-08,8.234237516868518e-07,3.3068000000000003e-06,-2.313399999999999e-06,0.0,5.620199999999999e-06,2.8592719250914872e-08,1.3124225565428928e-05,9.389054727867641e-11,1.0,1.0,0.0,2,-0.001125254237772478,7.145379933319064e-05,0.001127520618465165,1.9663259912646094e-05,7.330586707442593e-05,7.589725909363051e-05,493,CADC0873,0,nominal,0
213,8.52972468544601e-06,2.672891415602376e-05,-4.18729e-05,4.56755e-05,9.56705e-06,8.75484e-05,-2.864154e-05,-1.39396e-05,3.46582e-05,4.3107780000000006e-05,4.85978e-05,-0.18334733896727,-1.2197753814158074,-8.079040214235511e-08,1.7093507312535653e-05,-1.0388584905660379e-07,1.2929786150924509e-06,4.169200000000001e-06,-3.8875e-06,0.0,8.0567e-06,1.676716947511236e-07,2.8056925262216356e-05,7.144348519600874e-10,1.0,1.0,0.0,2,-0.00393123072253266,-0.00043584907170492583,0.003955317864229208,-6.018826748874255e-05,-0.0005431307186477066,0.00054645549231577,494,CADC0873,0,nominal,1
191,4.4621757225130886e-06,2.4233206837174578e-05,-4.4815e-05,4.00907e-05,4.35413e-06,8.49057e-05,-2.97501e-05,-1.559745e-05,2.8222999999999997e-05,3.5584e-05,4.382045e-05,-0.22939755161246303,-1.1184283374508373,1.204384203807928e-07,-7.16233883099432e-06,1.6910645933014356e-07,6.241541462829384e-06,4.4815e-05,-4.19405e-05,0.0,8.67555e-05,1.1596743122624714e-07,2.464060319456222e-05,5.872483136132847e-10,1.0,1.0526315789473684,0.7235645834140799,4,-0.00277744748025832,0.0013507176569166458,0.0030884709314318763,0.00028988439071687104,-6.0276430111438744e-06,0.0002899470511344465,495,CADC0873,1,anomaly,1
179,5.892627435754189e-06,2.529574909718527e-05,-4.05035e-05,4.0913e-05,6.76453e-06,8.14165e-05,-3.1106159999999994e-05,-1.41786e-05,2.987335e-05,3.8524560000000004e-05,4.405195e-05,-0.2093546541176863,-1.2093258018026776,-1.6892364374280754e-07,2.092683172886405e-05,-1.064915730337079e-07,1.282410087250366e-06,3.5626100000000003e-06,-4.992729999999999e-06,0.0,8.555339999999999e-06,1.2075303850669905e-07,2.5973024092014242e-05,6.398749223877494e-10,1.0,1.0,0.0,2,-0.0029745990712428797,-0.001067383421573228,0.0031603080551250652,-1.4439760761073957e-05,-0.00029586460932405916,0.000296216768163646,496,CADC0873,0,nominal,1
188,-1.8629235425531915e-06,2.7530370227637578e-05,-4.42018e-05,3.69853e-05,-1.4080614999999998e-06,8.11871e-05,-3.928935e-05,-2.89514e-05,2.533905e-05,3.469848e-05,5.429045e-05,-0.03487282533353723,-1.483795737478639,3.214515384129152e-08,-4.868495426713949e-06,-2.0462032085561503e-08,1.3313267036264646e-06,3.5993000000000047e-06,-4.234100000000001e-06,0.0,7.833400000000005e-06,1.431416525712842e-07,2.759332834212271e-05,7.579212848707935e-10,1.0,1.0,0.0,2,-0.0036418945811541046,0.0003225378401893887,0.0036561491761953127,-7.032471120367576e-05,-8.721815807095288e-05,0.00011203826178217031,497,CADC0873,0,nominal,1
191,-5.031083056544503e-06,2.8309660956807392e-05,-5.21186e-05,3.74949e-05,-7.13637e-06,8.96135e-05,-4.13824e-05,-3.265705e-05,2.3522899999999998e-05,3.29709e-05,5.617995e-05,0.043612912534913076,-1.4877413168246976,3.102421942856153e-08,-7.97838390225785e-06,1.2866842105263161e-08,1.6805135809424668e-06,8.71788e-06,-7.401099999999999e-06,0.0,1.6118979999999998e-05,1.579090017403457e-07,2.8753238082192308e-05,8.014369034893849e-10,1.0,1.0,0.0,4,-0.0038139769176221312,0.0001420587675843777,0.003816621624107112,9.343104052973982e-05,9.785879938216617e-05,0.00013529857335163936,498,CADC0873,0,nominal,0
177,-8.241446870056497e-06,1.8478116077600153e-05,-4.31361e-05,1.79862e-05,-7.50007e-06,6.112230000000001e-05,-3.609272e-05,-2.20702e-05,1.00102e-05,1.5742040000000002e-05,3.20804e-05,-0.20929398469270935,-1.165229283277197,1.0710792043074056e-07,-1.7666943867961664e-05,1.0678409090909089e-07,1.3581726916591216e-06,5.261700000000001e-06,-5.1595e-06,0.0,1.0421200000000001e-05,7.245711299119358e-08,2.0232701754566277e-05,3.414407737772653e-10,1.0,1.0,0.0,2,-0.002214494938429767,0.00047967517250250527,0.002265849973728703,1.083611677287585e-05,0.00026241528058348846,0.00026263891735694154,499,CADC0873,0,nominal,1
187,4.248129716577541e-06,2.232728096977912e-05,-3.23571e-05,3.74833e-05,5.15666e-06,6.98404e-05,-2.6073479999999996e-05,-1.72761e-05,2.6602e-05,3.37238e-05,4.3878099999999996e-05,-0.08965819225384965,-1.4220386803275575,-6.597479281469869e-08,1.0383785448344518e-05,-4.665376344086018e-08,1.271189165030464e-06,6.2982e-06,-4.827427e-06,0.0,1.1125627000000001e-05,9.65956132577657e-08,2.2727826151929488e-05,4.98507475503461e-10,1.0,1.0,0.0,2,-0.002899623808300945,-0.0005042170167413339,0.0029431365971760814,-6.422719785792996e-05,-0.00013131074578722642,0.00014617675910991897,500,CADC0873,0,nominal,0
192,2.4630414270833336e-06,1.782910316807934e-05,-3.2391e-05,2.7729e-05,1.32825e-06,6.012e-05,-2.5295899999999996e-05,-9.4564575e-06,2.0426175e-05,2.60663e-05,2.98826325e-05,-0.25216331340108966,-0.9962426775492741,9.617522146020394e-08,-6.721692222366143e-06,1.2090052356020948e-07,2.245010231607636e-06,1.71267e-05,-2.07855e-05,0.0,3.79122e-05,6.219715062711274e-08,1.7998430288487535e-05,3.178769197780168e-10,1.0,1.0,0.0,4,-0.002261134309441034,0.00035788056457861073,0.0022892808617193494,2.1598712022034586e-05,0.0005476703334075458,0.0005480960668128747,501,CADC0873,1,anomaly,1
166,-2.970854078313254e-06,1.0123693041672922e-05,-2.58108e-05,1.0385e-05,-2.20692e-07,3.61958e-05,-1.96402e-05,-9.67644e-06,5.6824550000000005e-06,9.15426e-06,1.5358895e-05,-0.6232225293138468,-0.4669911147027763,-7.15574659272911e-08,2.932636860688259e-06,-9.237393939393933e-08,3.156433135888373e-06,2.23706e-05,-2.45231e-05,0.0,4.6893699999999995e-05,1.8478312369603437e-08,1.0550598786639894e-05,1.0248916080201672e-10,1.0,1.0,0.0,6,-0.0009668821705980972,-0.0003981779058394008,0.0010456609280828746,-1.3202590709779255e-05,4.278219514436917e-06,1.3878456818524831e-05,502,CADC0873,1,anomaly,1
193,-1.226386989637306e-06,1.6366328381828747e-05,-2.54725e-05,2.19245e-05,-9.3401e-07,4.7397e-05,-2.321616e-05,-1.78657e-05,1.49759e-05,2.038836e-05,3.28416e-05,-0.020236910069604756,-1.4979537559290041,1.9245003617261356e-08,-3.0739073368943955e-06,8.628645833333336e-09,7.693052753655199e-07,2.2165800000000004e-06,-2.047818e-06,0.0,4.2643980000000006e-06,5.1986620841789534e-08,1.6412212823084058e-05,2.678567047018532e-10,1.0,1.0,0.0,4,-0.0022278802238077586,0.00014172926469919046,0.0022323838102140683,-2.3376843806626894e-05,-2.0944131838825886e-05,3.138683617126056e-05,503,CADC0873,0,nominal,1
193,-2.865592550259067e-06,1.364555256931051e-05,-2.40149e-05,2.01037e-05,-1.04127e-06,4.41186e-05,-2.135866e-05,-1.59341e-05,9.1565e-06,1.6905320000000004e-05,2.50906e-05,0.07542886647586738,-1.2865240426442681,-6.38562027235458e-09,-2.2525730041130257e-06,1.0241145833333325e-08,2.1544710969639985e-06,2.01037e-05,-1.97671e-05,0.0,3.98708e-05,3.752165603808196e-08,1.3943196390566866e-05,1.8620110492181662e-10,1.0,1.0,0.0,2,-0.0016918124990788637,-0.00015050521336241492,0.0016984938478807443,-0.00039014924380671213,5.438947791851779e-05,0.0003939221341219585,504,CADC0873,1,anomaly,0
183,5.374017054644808e-06,1.640003462143986e-05,-2.1233e-05,2.84255e-05,5.44465e-06,4.96585e-05,-1.49302e-05,-1.05305e-05,2.16034e-05,2.710244e-05,3.21339e-05,-0.030678706194934468,-1.449352528347865,3.0894298097483435e-08,2.562635927773818e-06,3.2473626373626355e-08,7.677939222870316e-07,1.8178400000000009e-06,-2.2955000000000003e-06,0.0,4.113340000000001e-06,5.4504938664511175e-08,1.725807622210654e-05,2.6896113558442596e-10,1.0,1.0,0.0,2,-0.002112920484716511,0.00010778508812259327,0.0021156678850793786,-2.8349328182359745e-06,9.789929506182627e-05,9.794033294657739e-05,505,CADC0873,0,nominal,1
178,-4.015726252808988e-06,1.625247010629418e-05,-3.61693e-05,1.79887e-05,-2.855425e-06,5.4158e-05,-3.015589e-05,-1.3842325e-05,1.0529425e-05,1.697337e-05,2.437175e-05,-0.3624669022924857,-0.928519850038696,-1.313131362750289e-07,7.626880020744417e-06,-17.944096140153448,282.8979562752293,1363.975,-1538.4999999999989,-3.3799999999999575e-08,2902.4749999999985,4.988785385704037e-08,1.6741231791403082e-05,2.641427845559859e-10,1.0,1.0,0.5724365605193373,2,-0.0018261344902144594,-0.0007262022179212067,0.00196523200606557,-3.116227111204442e-05,-0.00027359020957446064,0.0002753592016182823,506,CADC0873,1,anomaly,1
207,-1.5406380966183572e-06,2.617335223006972e-05,-4.09993e-05,3.58359e-05,-1.72394e-06,7.683519999999999e-05,-3.563414e-05,-2.7482450000000003e-05,2.4210800000000002e-05,3.3908620000000004e-05,5.1693250000000005e-05,0.010214111009387326,-1.4961113782654853,-1.635971404119118e-08,1.4765277945857866e-07,-0.19535925185666148,506.43139566066725,2487.9399999999996,-2594.775,3.9399999999999995e-08,5082.715,1.422955120697378e-07,2.621865619561856e-05,6.850443669592956e-10,1.0,1.0,0.6309185782865999,4,-0.0038255997543027906,-0.00013553331639832482,0.003827999838032324,3.122673445510094e-05,-9.26080637363923e-05,9.773107189493567e-05,507,CADC0873,0,nominal,1
175,-8.395947119428571e-06,1.8437823772158207e-05,-4.12075e-05,1.73921e-05,-7.97247e-06,5.85996e-05,-3.4549359999999995e-05,-2.46525e-05,9.25278e-06,1.625444e-05,3.390528e-05,-0.13134916956577633,-1.285522386942148,9.657776948804907e-08,-1.6720950849298406e-05,10.482298910418994,369.8292028828373,1802.8000000000006,-1272.399999999998,7.355999999999977e-08,3075.199999999999,7.182792285994558e-08,2.025944899264053e-05,3.3995334545316233e-10,1.0,0.9942528735632183,0.6296973040085615,2,-0.0022057639930025638,0.0004990605351080689,0.002261516352036608,-1.2154774399293403e-05,0.00016352398081219638,0.0001639750921370843,508,CADC0873,0,nominal,1
200,3.78755649e-06,2.887958172048568e-05,-4.35592e-05,4.49961e-05,2.576815e-06,8.85553e-05,-3.556971e-05,-2.2535549999999998e-05,3.240195e-05,4.259001e-05,5.49375e-05,-0.0360599257110693,-1.3895944542859284,-8.359304344732809e-08,1.2038189878251276e-05,-1.6886432857995373,387.3041831517812,2339.3999999999996,-1358.700000000001,-1.198000000000018e-07,3698.1000000000004,1.696751649030304e-07,2.9126891775731102e-05,8.340302403502108e-10,1.0,0.9949748743718593,0.630047357533969,2,-0.004015626364189699,-0.0005462581427293056,0.004052610646888429,0.00010599859652971608,-0.0003474788131687667,0.0003632867022992229,509,CADC0873,0,nominal,1
193,3.879629915544041e-06,2.9509624874549556e-05,-4.40733e-05,4.67558e-05,3.16688e-06,9.082909999999999e-05,-3.586646e-05,-2.39568e-05,3.23824e-05,4.3414720000000004e-05,5.63392e-05,-0.019326775207950894,-1.4228221101629877,7.78369497406417e-08,-3.5306090198681354e-06,-15.686562434446358,515.7612775867809,2358.0,-1790.4000000000005,1.412499999999709e-08,4148.400000000001,1.709728112840161e-07,2.976355974204393e-05,8.708179602366338e-10,1.0,0.9947916666666666,0.6332570883381848,2,-0.003988914096212175,0.000385245739491874,0.004007474260273774,6.724333253917264e-05,0.00025231589307063223,0.0002611225299873691,510,CADC0873,0,nominal,1
